index,cur,lat,lon
3950,"['34.176953999999995', '-118.13188000000001']",34.176953999999995,-118.13188000000001
3951,"['33.992668', '-117.35543']",33.992668,-117.35543
3952,"['34.067374', '-117.525426']",34.067374,-117.525426
3953,"['34.150746999999996', '-118.46809499999999']",34.150746999999996,-118.46809499999999
3954,"['34.1266', '-118.27351200000001']",34.1266,-118.27351200000001
3955,"['33.883703999999994', '-117.64031100000001']",33.883703999999994,-117.64031100000001
3956,"['34.164307', '-116.91090200000001']",34.164307,-116.91090200000001
3957,"['33.772106', '-118.037829']",33.772106,-118.037829
3958,"['34.249922999999995', '-116.99533600000001']",34.249922999999995,-116.99533600000001
3959,"['34.618818', '-118.15318']",34.618818,-118.15318
3960,"['34.085287', '-117.30119599999999']",34.085287,-117.30119599999999
3961,"['34.245015', '-117.17501499999999']",34.245015,-117.17501499999999
3962,"['33.786059', '-117.88421699999999']",33.786059,-117.88421699999999
3963,"['34.087408', '-117.670074']",34.087408,-117.670074
3964,"['33.725753000000005', '-117.29693600000002']",33.725753000000005,-117.29693600000002
3965,"['33.939169', '-117.18507']",33.939169,-117.18507
3966,"['34.204845', '-117.106858']",34.204845,-117.106858
3967,"['34.055494', '-117.165143']",34.055494,-117.165143
3968,"['33.458821', '-117.656195']",33.458821,-117.656195
3969,"['34.240062', '-117.17549199999999']",34.240062,-117.17549199999999
3970,"['34.134008', '-117.676244']",34.134008,-117.676244
3971,"['33.687756', '-117.880524']",33.687756,-117.880524
3972,"['33.641223', '-117.732611']",33.641223,-117.732611
3973,"['33.990255', '-117.359026']",33.990255,-117.359026
3974,"['34.290977000000005', '-117.45189599999999']",34.290977000000005,-117.45189599999999
3975,"['33.877225', '-117.508967']",33.877225,-117.508967
3976,"['33.867426', '-117.54354599999999']",33.867426,-117.54354599999999
3977,"['33.875356', '-117.51119299999999']",33.875356,-117.51119299999999
3978,"['34.067554', '-117.553345']",34.067554,-117.553345
3979,"['34.135114', '-117.607846']",34.135114,-117.607846
3980,"['34.090663', '-117.54417']",34.090663,-117.54417
3981,"['33.916707', '-117.55705800000001']",33.916707,-117.55705800000001
3982,"['34.136776', '-117.56333300000001']",34.136776,-117.56333300000001
3983,"['34.134996', '-117.635673']",34.134996,-117.635673
3984,"['34.066501', '-117.458076']",34.066501,-117.458076
3985,"['34.248251', '-117.29977']",34.248251,-117.29977
3986,"['33.970705', '-117.330385']",33.970705,-117.330385
3987,"['34.139524', '-116.981357']",34.139524,-116.981357
3988,"['33.743078000000004', '-117.10474099999999']",33.743078000000004,-117.10474099999999
3989,"['34.248241', '-116.988799']",34.248241,-116.988799
3990,"['33.765893', '-117.965877']",33.765893,-117.965877
3991,"['33.774366', '-118.02026699999999']",33.774366,-118.02026699999999
3992,"['33.874702', '-117.54554399999999']",33.874702,-117.54554399999999
3993,"['34.270346999999994', '-116.85788400000001']",34.270346999999994,-116.85788400000001
3994,"['33.89577', '-117.497634']",33.89577,-117.497634
3995,"['34.136414', '-117.542929']",34.136414,-117.542929
3996,"['34.240884', '-116.826701']",34.240884,-116.826701
3997,"['34.06734', '-117.55786']",34.06734,-117.55786
3998,"['34.081720000000004', '-117.70718400000001']",34.081720000000004,-117.70718400000001
3999,"['34.067503', '-117.33563600000001']",34.067503,-117.33563600000001
4000,"['33.840115000000004', '-117.068607']",33.840115000000004,-117.068607
4001,"['34.136072999999996', '-117.363832']",34.136072999999996,-117.363832
4002,"['33.968151', '-117.33119599999999']",33.968151,-117.33119599999999
4003,"['34.030440999999996', '-117.60571000000002']",34.030440999999996,-117.60571000000002
4004,"['34.074103', '-117.29561499999998']",34.074103,-117.29561499999998
4005,"['33.765829', '-117.954039']",33.765829,-117.954039
4006,"['33.884196', '-117.62959599999999']",33.884196,-117.62959599999999
4007,"['33.975229999999996', '-117.549015']",33.975229999999996,-117.549015
4008,"['34.259121', '-116.85535']",34.259121,-116.85535
4009,"['33.994141', '-117.35933999999999']",33.994141,-117.35933999999999
4010,"['33.98979', '-117.350057']",33.98979,-117.350057
4011,"['34.230996000000005', '-117.241492']",34.230996000000005,-117.241492
4012,"['34.046814000000005', '-117.157904']",34.046814000000005,-117.157904
4013,"['33.978572', '-117.702243']",33.978572,-117.702243
4014,"['33.706981', '-117.35758799999999']",33.706981,-117.35758799999999
4015,"['34.023011', '-117.550079']",34.023011,-117.550079
4016,"['34.065925', '-117.49048300000001']",34.065925,-117.49048300000001
4017,"['34.0674', '-117.524302']",34.0674,-117.524302
4018,"['34.067623', '-117.57640400000001']",34.067623,-117.57640400000001
4019,"['34.147185', '-117.32123600000001']",34.147185,-117.32123600000001
4020,"['33.856303999999994', '-117.972677']",33.856303999999994,-117.972677
4021,"['33.803055', '-117.97671000000001']",33.803055,-117.97671000000001
4022,"['33.788715', '-117.889525']",33.788715,-117.889525
4023,"['33.9756', '-117.339871']",33.9756,-117.339871
4024,"['33.975605', '-117.355359']",33.975605,-117.355359
4025,"['34.067439', '-117.580403']",34.067439,-117.580403
4026,"['34.03069', '-117.5988']",34.03069,-117.5988
4027,"['34.233881', '-117.196385']",34.233881,-117.196385
4028,"['34.062928', '-117.48028899999998']",34.062928,-117.48028899999998
4029,"['34.065058', '-117.307019']",34.065058,-117.307019
4030,"['34.039993', '-117.15413000000001']",34.039993,-117.15413000000001
4031,"['34.229176', '-117.251148']",34.229176,-117.251148
4032,"['34.081938', '-116.89736699999999']",34.081938,-116.89736699999999
4033,"['33.812756', '-117.83179399999999']",33.812756,-117.83179399999999
4034,"['33.788160999999995', '-117.879777']",33.788160999999995,-117.879777
4035,"['33.677613', '-117.75826399999998']",33.677613,-117.75826399999998
4036,"['33.473751', '-117.674819']",33.473751,-117.674819
4037,"['33.780598', '-118.09015900000001']",33.780598,-118.09015900000001
4038,"['34.150471', '-117.47917199999999']",34.150471,-117.47917199999999
4039,"['34.180554', '-117.164374']",34.180554,-117.164374
4040,"['33.85134', '-117.81356299999999']",33.85134,-117.81356299999999
4041,"['33.826417', '-117.925601']",33.826417,-117.925601
4042,"['33.803055', '-118.081626']",33.803055,-118.081626
4043,"['33.474047', '-117.674502']",33.474047,-117.674502
4044,"['34.181814', '-117.436898']",34.181814,-117.436898
4045,"['33.651790000000005', '-117.76078000000001']",33.651790000000005,-117.76078000000001
4046,"['33.603749', '-117.790015']",33.603749,-117.790015
4047,"['33.856909', '-118.029572']",33.856909,-118.029572
4048,"['33.839379', '-117.948655']",33.839379,-117.948655
4049,"['33.774471000000005', '-118.068873']",33.774471000000005,-118.068873
4050,"['33.833861', '-117.87597']",33.833861,-117.87597
4051,"['33.726814000000005', '-117.980667']",33.726814000000005,-117.980667
4052,"['33.853911', '-117.91023200000001']",33.853911,-117.91023200000001
4053,"['33.800921', '-117.87829199999999']",33.800921,-117.87829199999999
4054,"['33.590072', '-117.514302']",33.590072,-117.514302
4055,"['34.005634', '-117.249701']",34.005634,-117.249701
4056,"['33.854440000000004', '-117.791172']",33.854440000000004,-117.791172
4057,"['34.014515', '-117.266645']",34.014515,-117.266645
4058,"['33.46237', '-117.66246799999999']",33.46237,-117.66246799999999
4059,"['33.774471000000005', '-118.09116000000002']",33.774471000000005,-118.09116000000002
4060,"['33.866009000000005', '-117.99738300000001']",33.866009000000005,-117.99738300000001
4061,"['33.861115999999996', '-117.98941699999999']",33.861115999999996,-117.98941699999999
4062,"['33.709185', '-117.85095600000001']",33.709185,-117.85095600000001
4063,"['33.551688', '-117.672969']",33.551688,-117.672969
4064,"['33.841467', '-117.95169399999999']",33.841467,-117.95169399999999
4065,"['33.94088', '-117.25229499999999']",33.94088,-117.25229499999999
4066,"['33.941', '-117.27020800000001']",33.941,-117.27020800000001
4067,"['34.102992', '-117.19961599999999']",34.102992,-117.19961599999999
4068,"['33.895047', '-117.558431']",33.895047,-117.558431
4069,"['34.265529', '-116.852749']",34.265529,-116.852749
4070,"['33.938376', '-117.134403']",33.938376,-117.134403
4071,"['33.931478999999996', '-117.288816']",33.931478999999996,-117.288816
4072,"['33.888756', '-117.51288600000001']",33.888756,-117.51288600000001
4073,"['33.836531', '-117.331097']",33.836531,-117.331097
4074,"['33.8323', '-117.93175600000001']",33.8323,-117.93175600000001
4075,"['34.103014', '-117.008648']",34.103014,-117.008648
4076,"['34.028605', '-117.042497']",34.028605,-117.042497
4077,"['34.130974', '-117.20741399999999']",34.130974,-117.20741399999999
4078,"['33.886925', '-117.51671100000002']",33.886925,-117.51671100000002
4079,"['33.883590999999996', '-117.64036499999999']",33.883590999999996,-117.64036499999999
4080,"['33.880075', '-117.66178500000001']",33.880075,-117.66178500000001
4081,"['34.17864', '-117.184823']",34.17864,-117.184823
4082,"['34.144509', '-117.31955500000001']",34.144509,-117.31955500000001
4083,"['34.135275', '-117.609986']",34.135275,-117.609986
4084,"['34.238617', '-116.922849']",34.238617,-116.922849
4085,"['34.263092', '-116.94748500000001']",34.263092,-116.94748500000001
4086,"['34.269351', '-116.94788500000001']",34.269351,-116.94788500000001
4087,"['33.959026', '-117.309474']",33.959026,-117.309474
4088,"['34.133666', '-117.67838799999998']",34.133666,-117.67838799999998
4089,"['34.124286', '-117.20069299999999']",34.124286,-117.20069299999999
4090,"['34.01941', '-117.542527']",34.01941,-117.542527
4091,"['33.827011999999996', '-117.52583700000001']",33.827011999999996,-117.52583700000001
4092,"['33.687899', '-117.896801']",33.687899,-117.896801
4093,"['34.077448', '-117.47991699999999']",34.077448,-117.47991699999999
4094,"['33.939382', '-117.13894199999999']",33.939382,-117.13894199999999
4095,"['34.068603', '-117.376453']",34.068603,-117.376453
4096,"['34.072384', '-118.266632']",34.072384,-118.266632
4097,"['34.365555', '-118.55681000000001']",34.365555,-118.55681000000001
4098,"['34.028931', '-117.81143600000001']",34.028931,-117.81143600000001
4099,"['33.838829', '-118.09297600000001']",33.838829,-118.09297600000001
4100,"['33.974722', '-118.23022900000001']",33.974722,-118.23022900000001
4101,"['34.083369', '-118.221753']",34.083369,-118.221753
4102,"['34.704052000000004', '-118.254406']",34.704052000000004,-118.254406
4103,"['34.029458', '-118.21971200000002']",34.029458,-118.21971200000002
4104,"['34.394313000000004', '-118.569699']",34.394313000000004,-118.569699
4105,"['33.930997', '-118.280952']",33.930997,-118.280952
4106,"['33.841974', '-118.296218']",33.841974,-118.296218
4107,"['34.039675', '-118.052008']",34.039675,-118.052008
4108,"['34.035742', '-118.266282']",34.035742,-118.266282
4109,"['33.983599', '-118.45696399999999']",33.983599,-118.45696399999999
4110,"['34.130669', '-118.274569']",34.130669,-118.274569
4111,"['34.030383', '-118.44041599999998']",34.030383,-118.44041599999998
4112,"['34.018831', '-118.177953']",34.018831,-118.177953
4113,"['33.964482000000004', '-118.220123']",33.964482000000004,-118.220123
4114,"['34.070892', '-118.465171']",34.070892,-118.465171
4115,"['34.119536', '-117.76624299999999']",34.119536,-117.76624299999999
4116,"['34.095729', '-117.90765400000001']",34.095729,-117.90765400000001
4117,"['34.015240000000006', '-118.274773']",34.015240000000006,-118.274773
4118,"['33.942029', '-118.011573']",33.942029,-118.011573
4119,"['34.011084999999994', '-118.27991599999999']",34.011084999999994,-118.27991599999999
4120,"['34.172253999999995', '-118.54471699999999']",34.172253999999995,-118.54471699999999
4121,"['34.155567', '-118.431243']",34.155567,-118.431243
4122,"['34.073060999999996', '-118.219155']",34.073060999999996,-118.219155
4123,"['34.070248', '-118.26799799999999']",34.070248,-118.26799799999999
4124,"['34.878238', '-118.224893']",34.878238,-118.224893
4125,"['34.892738', '-118.220799']",34.892738,-118.220799
4126,"['34.177942', '-117.846799']",34.177942,-117.846799
4127,"['34.126409', '-117.91603300000001']",34.126409,-117.91603300000001
4128,"['33.97467', '-118.278287']",33.97467,-118.278287
4129,"['34.103978000000005', '-118.191171']",34.103978000000005,-118.191171
4130,"['34.06368', '-117.81514399999999']",34.06368,-117.81514399999999
4131,"['34.183112', '-118.15086200000002']",34.183112,-118.15086200000002
4132,"['34.320844', '-118.496241']",34.320844,-118.496241
4133,"['34.027741999999996', '-118.45253799999999']",34.027741999999996,-118.45253799999999
4134,"['34.006646', '-117.980639']",34.006646,-117.980639
4135,"['34.033133', '-118.145156']",34.033133,-118.145156
4136,"['33.896158', '-118.193472']",33.896158,-118.193472
4137,"['34.2027', '-118.2183']",34.2027,-118.2183
4138,"['33.945454', '-118.317723']",33.945454,-118.317723
4139,"['34.00155', '-117.994996']",34.00155,-117.994996
4140,"['33.901874', '-118.286321']",33.901874,-118.286321
4141,"['34.027569', '-118.211863']",34.027569,-118.211863
4142,"['34.119896999999995', '-117.80708700000001']",34.119896999999995,-117.80708700000001
4143,"['34.053151', '-117.755431']",34.053151,-117.755431
4144,"['33.898007', '-118.28631399999999']",33.898007,-118.28631399999999
4145,"['34.102695000000004', '-118.197575']",34.102695000000004,-118.197575
4146,"['34.224135', '-118.23993']",34.224135,-118.23993
4147,"['34.319995', '-118.496669']",34.319995,-118.496669
4148,"['33.877176', '-118.147641']",33.877176,-118.147641
4149,"['34.321548', '-118.495795']",34.321548,-118.495795
4150,"['34.000596', '-117.964083']",34.000596,-117.964083
4151,"['34.024878', '-117.731454']",34.024878,-117.731454
4152,"['33.893302', '-118.045744']",33.893302,-118.045744
4153,"['33.930696000000005', '-118.208685']",33.930696000000005,-118.208685
4154,"['34.195614', '-118.40258700000001']",34.195614,-118.40258700000001
4155,"['34.033858', '-118.02718']",34.033858,-118.02718
4156,"['34.331164', '-118.5044']",34.331164,-118.5044
4157,"['33.916353', '-118.254484']",33.916353,-118.254484
4158,"['33.801726', '-118.114658']",33.801726,-118.114658
4159,"['34.275757', '-118.47078700000002']",34.275757,-118.47078700000002
4160,"['34.472774', '-118.206787']",34.472774,-118.206787
4161,"['33.968410999999996', '-118.453493']",33.968410999999996,-118.453493
4162,"['33.875431', '-118.193499']",33.875431,-118.193499
4163,"['34.291152000000004', '-118.46776100000001']",34.291152000000004,-118.46776100000001
4164,"['34.326328000000004', '-118.504318']",34.326328000000004,-118.504318
4165,"['33.904592', '-118.06435']",33.904592,-118.06435
4166,"['34.078029', '-118.28596100000001']",34.078029,-118.28596100000001
4167,"['33.996291', '-117.926902']",33.996291,-117.926902
4168,"['34.241440999999995', '-118.41876']",34.241440999999995,-118.41876
4169,"['34.028781', '-118.447599']",34.028781,-118.447599
4170,"['34.267114', '-118.472023']",34.267114,-118.472023
4171,"['33.894655', '-118.31782700000001']",33.894655,-118.31782700000001
4172,"['34.100211', '-118.66235']",34.100211,-118.66235
4173,"['33.983743', '-117.876907']",33.983743,-117.876907
4174,"['33.979613', '-117.908266']",33.979613,-117.908266
4175,"['34.098389000000005', '-118.67326499999999']",34.098389000000005,-118.67326499999999
4176,"['34.135', '-118.645005']",34.135,-118.645005
4177,"['34.454907', '-118.421103']",34.454907,-118.421103
4178,"['33.874461', '-118.011377']",33.874461,-118.011377
4179,"['34.146685999999995', '-118.226396']",34.146685999999995,-118.226396
4180,"['34.272528', '-118.42893000000001']",34.272528,-118.42893000000001
4181,"['33.852843', '-118.27965900000001']",33.852843,-118.27965900000001
4182,"['34.072482', '-117.94075500000001']",34.072482,-117.94075500000001
4183,"['34.128321', '-117.961932']",34.128321,-117.961932
4184,"['34.081866999999995', '-118.17802900000001']",34.081866999999995,-118.17802900000001
4185,"['33.960704', '-118.227267']",33.960704,-118.227267
4186,"['34.056181', '-118.241018']",34.056181,-118.241018
4187,"['33.883952', '-118.028793']",33.883952,-118.028793
4188,"['34.107669', '-118.186067']",34.107669,-118.186067
4189,"['34.111125', '-118.180351']",34.111125,-118.180351
4190,"['34.105281', '-118.326504']",34.105281,-118.326504
4191,"['33.996478', '-118.28268500000001']",33.996478,-118.28268500000001
4192,"['33.996617', '-118.24775']",33.996617,-118.24775
4193,"['34.153141999999995', '-118.37896599999999']",34.153141999999995,-118.37896599999999
4194,"['34.139806', '-118.365343']",34.139806,-118.365343
4195,"['33.823535', '-118.20663']",33.823535,-118.20663
4196,"['34.033375', '-118.117962']",34.033375,-118.117962
4197,"['34.031682', '-118.41895900000002']",34.031682,-118.41895900000002
4198,"['34.040548', '-118.177392']",34.040548,-118.177392
4199,"['34.071647', '-118.10822900000001']",34.071647,-118.10822900000001
4200,"['34.039864', '-118.33104399999999']",34.039864,-118.33104399999999
4201,"['34.205157', '-118.47344199999999']",34.205157,-118.47344199999999
4202,"['34.279046', '-118.455266']",34.279046,-118.455266
4203,"['34.133883000000004', '-117.95642099999999']",34.133883000000004,-117.95642099999999
4204,"['33.916415', '-118.273852']",33.916415,-118.273852
4205,"['34.021454999999996', '-118.19658500000001']",34.021454999999996,-118.19658500000001
4206,"['34.062360999999996', '-118.165107']",34.062360999999996,-118.165107
4207,"['33.97071', '-118.25401299999999']",33.97071,-118.25401299999999
4208,"['34.274218', '-118.45010500000001']",34.274218,-118.45010500000001
4209,"['33.7467', '-118.292325']",33.7467,-118.292325
4210,"['34.032453000000004', '-118.02933999999999']",34.032453000000004,-118.02933999999999
4211,"['33.821445000000004', '-118.206841']",33.821445000000004,-118.206841
4212,"['33.992338000000004', '-118.067659']",33.992338000000004,-118.067659
4213,"['34.222596', '-118.19273899999999']",34.222596,-118.19273899999999
4214,"['34.018862', '-118.18921399999999']",34.018862,-118.18921399999999
4215,"['34.142975', '-118.186176']",34.142975,-118.186176
4216,"['34.466438000000004', '-118.334124']",34.466438000000004,-118.334124
4217,"['33.993811', '-118.069901']",33.993811,-118.069901
4218,"['34.149428', '-118.668552']",34.149428,-118.668552
4219,"['33.974034', '-118.238115']",33.974034,-118.238115
4220,"['34.057604', '-118.179672']",34.057604,-118.179672
4221,"['34.169125', '-118.114251']",34.169125,-118.114251
4222,"['33.97255', '-118.249909']",33.97255,-118.249909
4223,"['34.521102', '-117.98365']",34.521102,-117.98365
4224,"['33.938196999999995', '-118.347171']",33.938196999999995,-118.347171
4225,"['33.954068', '-118.396276']",33.954068,-118.396276
4226,"['34.360923', '-118.39211599999999']",34.360923,-118.39211599999999
4227,"['34.052859000000005', '-118.25889699999999']",34.052859000000005,-118.25889699999999
4228,"['34.154540000000004', '-118.15762']",34.154540000000004,-118.15762
4229,"['34.314411', '-117.836704']",34.314411,-117.836704
4230,"['34.425644', '-118.584433']",34.425644,-118.584433
4231,"['34.432744', '-118.590248']",34.432744,-118.590248
4232,"['33.948784', '-118.27980900000001']",33.948784,-118.27980900000001
4233,"['34.06488', '-118.25100900000001']",34.06488,-118.25100900000001
4234,"['34.446543', '-118.611015']",34.446543,-118.611015
4235,"['34.490624', '-118.617595']",34.490624,-118.617595
4236,"['34.069324', '-117.97511899999999']",34.069324,-117.97511899999999
4237,"['34.2161', '-117.8602']",34.2161,-117.8602
4238,"['34.045848', '-118.184665']",34.045848,-118.184665
4239,"['34.776942', '-118.170437']",34.776942,-118.170437
4240,"['33.928402', '-118.005279']",33.928402,-118.005279
4241,"['34.157515000000004', '-118.246788']",34.157515000000004,-118.246788
4242,"['33.888689', '-118.192819']",33.888689,-118.192819
4243,"['34.109158', '-117.981146']",34.109158,-117.981146
4244,"['34.023364', '-118.473809']",34.023364,-118.473809
4245,"['33.933161', '-118.246998']",33.933161,-118.246998
4246,"['33.871576', '-118.194232']",33.871576,-118.194232
4247,"['33.882046', '-118.191397']",33.882046,-118.191397
4248,"['33.893074', '-118.188121']",33.893074,-118.188121
4249,"['34.237667', '-118.401022']",34.237667,-118.401022
4250,"['33.766026000000004', '-117.92765']",33.766026000000004,-117.92765
4251,"['33.776551', '-118.08881000000001']",33.776551,-118.08881000000001
4252,"['34.032256', '-117.32658899999998']",34.032256,-117.32658899999998
4253,"['33.840005', '-117.83301399999999']",33.840005,-117.83301399999999
4254,"['33.879387', '-117.55861100000001']",33.879387,-117.55861100000001
4255,"['33.685264000000004', '-117.896546']",33.685264000000004,-117.896546
4256,"['33.855959000000006', '-117.994262']",33.855959000000006,-117.994262
4257,"['33.850727', '-117.84392700000001']",33.850727,-117.84392700000001
4258,"['33.663263', '-117.919067']",33.663263,-117.919067
4259,"['33.763709000000006', '-118.02775']",33.763709000000006,-118.02775
4260,"['33.856109000000004', '-118.005647']",33.856109000000004,-118.005647
4261,"['33.705228000000005', '-117.855208']",33.705228000000005,-117.855208
4262,"['34.063788', '-117.286662']",34.063788,-117.286662
4263,"['34.137023', '-117.486104']",34.137023,-117.486104
4264,"['34.066984999999995', '-117.453704']",34.066984999999995,-117.453704
4265,"['34.065833000000005', '-117.27863899999998']",34.065833000000005,-117.27863899999998
4266,"['34.159834000000004', '-117.34855']",34.159834000000004,-117.34855
4267,"['34.063133', '-117.40923899999999']",34.063133,-117.40923899999999
4268,"['34.20215', '-117.151936']",34.20215,-117.151936
4269,"['34.195018', '-117.154125']",34.195018,-117.154125
4270,"['34.104751', '-117.30228600000001']",34.104751,-117.30228600000001
4271,"['34.261334999999995', '-116.82653300000001']",34.261334999999995,-116.82653300000001
4272,"['33.975293', '-117.549015']",33.975293,-117.549015
4273,"['34.084956', '-117.409568']",34.084956,-117.409568
4274,"['34.009613', '-117.261071']",34.009613,-117.261071
4275,"['34.131201000000004', '-117.208082']",34.131201000000004,-117.208082
4276,"['34.129946999999994', '-117.205304']",34.129946999999994,-117.205304
4277,"['33.885424', '-117.64433999999999']",33.885424,-117.64433999999999
4278,"['33.924346', '-117.288766']",33.924346,-117.288766
4279,"['34.068844', '-117.34643799999999']",34.068844,-117.34643799999999
4280,"['34.235516', '-116.92886100000001']",34.235516,-116.92886100000001
4281,"['34.068939', '-117.37025']",34.068939,-117.37025
4282,"['34.007567', '-117.73003500000002']",34.007567,-117.73003500000002
4283,"['34.243403', '-117.028255']",34.243403,-117.028255
4284,"['34.064501', '-117.29698799999998']",34.064501,-117.29698799999998
4285,"['34.098208', '-117.301773']",34.098208,-117.301773
4286,"['33.832204', '-117.53005800000001']",33.832204,-117.53005800000001
4287,"['33.846926', '-117.252848']",33.846926,-117.252848
4288,"['34.158521', '-117.18465800000001']",34.158521,-117.18465800000001
4289,"['34.043918', '-117.55004199999999']",34.043918,-117.55004199999999
4290,"['33.743946', '-117.832944']",33.743946,-117.832944
4291,"['33.996356', '-117.550497']",33.996356,-117.550497
4292,"['33.686056', '-117.369032']",33.686056,-117.369032
4293,"['34.242785', '-116.86084299999999']",34.242785,-116.86084299999999
4294,"['34.065431', '-117.296465']",34.065431,-117.296465
4295,"['33.832141', '-117.30942900000001']",33.832141,-117.30942900000001
4296,"['34.081266', '-117.298585']",34.081266,-117.298585
4297,"['34.089445', '-117.30195800000001']",34.089445,-117.30195800000001
4298,"['33.783388', '-117.49113100000001']",33.783388,-117.49113100000001
4299,"['34.209928000000005', '-117.083505']",34.209928000000005,-117.083505
4300,"['33.697763', '-117.34312299999999']",33.697763,-117.34312299999999
4301,"['34.142389', '-117.252402']",34.142389,-117.252402
4302,"['34.170528000000004', '-116.882451']",34.170528000000004,-116.882451
4303,"['33.881524', '-118.024216']",33.881524,-118.024216
4304,"['33.865682', '-117.54231599999999']",33.865682,-117.54231599999999
4305,"['33.938005', '-117.29071299999998']",33.938005,-117.29071299999998
4306,"['33.946903999999996', '-117.299298']",33.946903999999996,-117.299298
4307,"['33.948196', '-117.301295']",33.948196,-117.301295
4308,"['33.786406', '-117.880091']",33.786406,-117.880091
4309,"['34.030578999999996', '-117.636191']",34.030578999999996,-117.636191
4310,"['34.260481', '-116.86226299999998']",34.260481,-116.86226299999998
4311,"['34.223290000000006', '-117.40863200000001']",34.223290000000006,-117.40863200000001
4312,"['34.142643', '-117.252365']",34.142643,-117.252365
4313,"['34.068179', '-117.385582']",34.068179,-117.385582
4314,"['33.673825', '-117.88576299999998']",33.673825,-117.88576299999998
4315,"['34.240827', '-116.95976599999999']",34.240827,-116.95976599999999
4316,"['34.136333', '-117.36486599999999']",34.136333,-117.36486599999999
4317,"['33.728815999999995', '-117.38328500000001']",33.728815999999995,-117.38328500000001
4318,"['34.129072', '-117.50443']",34.129072,-117.50443
4319,"['33.879529999999995', '-117.561819']",33.879529999999995,-117.561819
4320,"['34.078807', '-117.296974']",34.078807,-117.296974
4321,"['34.210415999999995', '-117.08574899999999']",34.210415999999995,-117.08574899999999
4322,"['34.043129', '-117.387694']",34.043129,-117.387694
4323,"['34.18829', '-116.716283']",34.18829,-116.716283
4324,"['34.1868', '-117.35543700000001']",34.1868,-117.35543700000001
4325,"['34.08739', '-117.676455']",34.08739,-117.676455
4326,"['34.165141', '-117.35291200000002']",34.165141,-117.35291200000002
4327,"['34.145665', '-117.291877']",34.145665,-117.291877
4328,"['34.165141999999996', '-117.348909']",34.165141999999996,-117.348909
4329,"['33.938018', '-117.126899']",33.938018,-117.126899
4330,"['33.809177000000005', '-117.116679']",33.809177000000005,-117.116679
4331,"['34.075432', '-117.544992']",34.075432,-117.544992
4332,"['34.272571', '-116.84018999999999']",34.272571,-116.84018999999999
4333,"['34.10006', '-117.506215']",34.10006,-117.506215
4334,"['34.002173', '-117.351482']",34.002173,-117.351482
4335,"['34.159197', '-117.337737']",34.159197,-117.337737
4336,"['34.1357', '-117.374829']",34.1357,-117.374829
4337,"['34.136441999999995', '-117.411771']",34.136441999999995,-117.411771
4338,"['34.024305', '-117.11138799999999']",34.024305,-117.11138799999999
4339,"['34.030317', '-117.69748999999999']",34.030317,-117.69748999999999
4340,"['34.030237', '-117.66776999999999']",34.030237,-117.66776999999999
4341,"['34.070186', '-117.488845']",34.070186,-117.488845
4342,"['33.88129', '-117.578026']",33.88129,-117.578026
4343,"['33.862756', '-117.25986499999999']",33.862756,-117.25986499999999
4344,"['34.14103', '-117.31731699999999']",34.14103,-117.31731699999999
4345,"['33.786531', '-117.27841799999999']",33.786531,-117.27841799999999
4346,"['33.898784', '-117.560073']",33.898784,-117.560073
4347,"['34.017301', '-118.482381']",34.017301,-118.482381
4348,"['34.183277000000004', '-117.169191']",34.183277000000004,-117.169191
4349,"['34.135165', '-117.59804799999999']",34.135165,-117.59804799999999
4350,"['33.766524', '-117.98991000000001']",33.766524,-117.98991000000001
4351,"['33.711847', '-117.848304']",33.711847,-117.848304
4352,"['33.603929', '-117.689828']",33.603929,-117.689828
4353,"['33.685567999999996', '-117.89715']",33.685567999999996,-117.89715
4354,"['34.12135', '-117.20086299999998']",34.12135,-117.20086299999998
4355,"['33.682212', '-117.89306100000002']",33.682212,-117.89306100000002
4356,"['34.106392', '-117.531815']",34.106392,-117.531815
4357,"['33.774507', '-118.08015800000001']",33.774507,-118.08015800000001
4358,"['34.226164000000004', '-117.31073799999999']",34.226164000000004,-117.31073799999999
4359,"['33.902734', '-117.46373999999999']",33.902734,-117.46373999999999
4360,"['34.13315', '-117.229853']",34.13315,-117.229853
4361,"['34.193764', '-117.27855500000001']",34.193764,-117.27855500000001
4362,"['34.028441', '-117.55064399999999']",34.028441,-117.55064399999999
4363,"['34.030426', '-117.58396699999999']",34.030426,-117.58396699999999
4364,"['34.023728999999996', '-117.550459']",34.023728999999996,-117.550459
4365,"['34.03348', '-117.550451']",34.03348,-117.550451
4366,"['34.107011', '-117.30236699999999']",34.107011,-117.30236699999999
4367,"['34.138467', '-117.24271499999999']",34.138467,-117.24271499999999
4368,"['34.085198', '-117.650897']",34.085198,-117.650897
4369,"['33.897494', '-117.49136200000001']",33.897494,-117.49136200000001
4370,"['33.76593', '-117.96113100000001']",33.76593,-117.96113100000001
4371,"['33.712986', '-117.84753300000001']",33.712986,-117.84753300000001
4372,"['33.86943', '-117.680901']",33.86943,-117.680901
4373,"['34.030318', '-117.64368400000001']",34.030318,-117.64368400000001
4374,"['33.788854', '-117.88652900000001']",33.788854,-117.88652900000001
4375,"['33.408954', '-117.60065700000001']",33.408954,-117.60065700000001
4376,"['33.707888', '-117.72581799999999']",33.707888,-117.72581799999999
4377,"['33.601909', '-117.691148']",33.601909,-117.691148
4378,"['33.832633', '-117.932193']",33.832633,-117.932193
