,0
37904,"34.109605,-116.97496100000001"
37905,"33.784074,-117.50452299999999"
37906,"34.089771999999996,-117.467624"
37907,"33.596166,-117.674644"
37908,"33.383746,-117.579012"
37909,"33.600227000000004,-117.67008500000001"
37910,"34.254765,-117.162357"
37911,"34.036986,-117.706902"
37912,"34.153415,-117.662696"
37913,"34.017171000000005,-117.73841599999999"
37914,"34.018769,-117.735625"
37915,"33.941169,-117.23761299999998"
37916,"34.028873,-117.13832"
37917,"33.561271000000005,-117.637732"
37918,"34.13785,-117.331111"
37919,"33.810442,-117.96084599999999"
37920,"33.833179,-117.93503799999999"
37921,"33.777278,-117.755646"
37922,"33.588627,-117.62508999999999"
37923,"33.698836,-117.861622"
37924,"33.837626,-117.83519"
37925,"33.788765999999995,-117.91478400000001"
37926,"33.703212,-117.776821"
37927,"34.081548,-117.70988200000001"
37928,"34.134879,-116.31163400000001"
37929,"34.171825,-117.306542"
37930,"34.210105,-117.40789"
37931,"33.812104999999995,-117.19123"
37932,"33.811688000000004,-117.11670500000001"
37933,"34.108313,-117.263879"
37934,"34.101709,-117.47633300000001"
37935,"33.979304,-117.382401"
37936,"34.107664,-117.20321399999999"
37937,"34.25007,-116.995653"
37938,"34.136719,-117.54848500000001"
37939,"34.164511,-118.469839"
37940,"34.119956,-117.803702"
37941,"33.659554,-117.58726000000001"
37942,"33.944019,-117.967106"
37943,"33.747206,-117.632589"
37944,"34.063623,-117.29098400000001"
37945,"33.860821,-117.456304"
37946,"34.260613,-117.14923700000001"
37947,"33.837646,-117.25025500000001"
37948,"33.885874,-117.50532700000001"
37949,"33.865864,-117.296334"
37950,"34.033882,-117.318932"
37951,"34.028123,-117.689476"
37952,"33.548743,-117.181474"
37953,"34.022044,-117.68926200000001"
37954,"33.882754,-117.501434"
37955,"33.881619,-117.500476"
37956,"33.836921999999994,-117.32245900000001"
37957,"33.774661,-117.48794099999999"
37958,"34.136489000000005,-117.564076"
37959,"34.244109,-117.29773700000001"
37960,"34.263495,-116.82191999999999"
37961,"33.937613,-117.123575"
37962,"34.136047999999995,-117.303545"
37963,"34.135884999999995,-117.266077"
37964,"34.079757,-117.277837"
37965,"34.135574,-117.437322"
37966,"34.334862,-117.52105800000001"
37967,"34.323414,-117.510747"
37968,"35.557127,-115.412373"
37969,"34.41946,-117.385646"
37970,"34.312893,-117.48522700000001"
37971,"34.030094,-117.65568400000001"
37972,"33.957276,-117.689829"
37973,"33.669131,-117.89232"
37974,"33.764206,-117.45468799999999"
37975,"33.613445,-117.585743"
37976,"33.931841999999996,-117.967731"
37977,"34.044931,-117.706984"
37978,"34.270153,-117.29018700000002"
37979,"33.936136,-117.405142"
37980,"33.975465,-117.69908899999999"
37981,"34.109428,-117.789519"
37982,"33.826199,-117.511599"
37983,"34.281742,-116.81576299999999"
37984,"34.146932,-117.33758799999998"
37985,"34.048528999999995,-117.39438500000001"
37986,"34.077965,-117.631975"
37987,"34.226968,-117.30507800000001"
37988,"34.000119,-117.063071"
37989,"34.341512,-117.42086499999999"
37990,"33.804542,-117.137768"
37991,"34.145252,-117.29486899999999"
37992,"33.775858,-117.83415900000001"
37993,"33.873383000000004,-117.74689599999999"
37994,"33.883277,-117.53783500000002"
37995,"34.272633,-117.192117"
37996,"34.203362,-117.090488"
37997,"33.849025,-117.81505800000001"
37998,"33.585976,-117.613251"
37999,"33.858357,-118.03261200000001"
38000,"33.839351,-118.26354099999999"
38001,"34.236721,-117.424897"
38002,"33.688121,-117.333729"
38003,"34.095728,-117.47861200000001"
38004,"34.226865000000004,-117.30455400000001"
38005,"34.077591,-117.74390600000001"
38006,"33.934585999999996,-117.421683"
38007,"34.032209,-117.505035"
38008,"34.258534999999995,-117.294242"
38009,"34.137646000000004,-117.479681"
38010,"34.154018,-118.276091"
38011,"33.958538,-118.368994"
38012,"33.874156,-118.19538200000001"
38013,"33.87682,-118.157495"
38014,"33.772393,-118.02338200000001"
38015,"33.66817,-117.89268700000001"
38016,"33.799626,-117.918575"
38017,"33.866106,-117.711106"
38018,"33.678249,-117.833304"
38019,"33.649007,-117.83348400000001"
38020,"34.219807,-117.398772"
38021,"34.073467,-117.12165"
38022,"33.748321000000004,-118.122922"
38023,"33.745413,-117.174654"
38024,"34.80746,-118.25081399999999"
38025,"34.365249,-117.430776"
38026,"34.045721,-117.125836"
38027,"33.941998999999996,-114.53886299999999"
38028,"34.120852,-117.51467"
38029,"34.087773999999996,-118.601041"
38030,"34.041184,-117.93498999999998"
38031,"34.674924,-118.132894"
38032,"33.979496999999995,-118.074348"
38033,"34.157697999999996,-118.156342"
38034,"34.089439,-118.042045"
38035,"34.082903,-117.752851"
38036,"33.753774,-118.29147900000001"
38037,"34.037445,-118.161864"
38038,"34.504065999999995,-118.24556399999999"
38039,"34.587095,-118.147457"
38040,"34.023742999999996,-118.15048"
38041,"34.359722,-118.39388899999999"
38042,"34.775760999999996,-118.596179"
38043,"34.122038,-117.994979"
38044,"34.017694,-117.99278600000001"
38045,"33.793479999999995,-118.19364099999999"
38046,"34.121398,-117.678904"
38047,"34.201124,-118.573415"
38048,"34.03455,-118.437767"
38049,"34.01473,-118.37311399999999"
38050,"34.14667,-118.42306200000002"
38051,"33.977545,-118.406481"
38052,"33.984296,-117.843748"
38053,"34.561777,-118.16921599999999"
38054,"33.927509,-118.291941"
38055,"33.973155,-118.13064399999999"
38056,"34.000594,-117.949514"
38057,"34.186648,-118.450892"
38058,"33.917646000000005,-118.25200000000001"
38059,"34.123436,-118.064227"
38060,"33.917044,-118.049527"
38061,"34.070731,-118.46911200000001"
38062,"33.81024,-118.29038899999999"
38063,"33.917645,-118.26523700000001"
38064,"34.091722,-118.25818799999999"
38065,"34.034511,-118.130252"
38066,"34.609176,-118.154349"
38067,"34.609133,-118.156527"
38068,"34.433128,-118.592692"
38069,"34.152189,-118.396476"
38070,"34.144589,-118.12581100000001"
38071,"34.099583,-118.01032099999999"
38072,"33.930878,-118.384853"
38073,"33.928788,-118.32643300000001"
38074,"33.887496,-118.265253"
38075,"34.211802,-118.64630600000001"
38076,"33.890052000000004,-118.265244"
38077,"33.938984000000005,-118.207008"
38078,"34.193912,-118.479279"
38079,"33.961804,-118.241487"
38080,"34.296193,-118.37623799999999"
38081,"34.027625,-118.160273"
38082,"34.496165999999995,-118.622207"
38083,"34.037855,-117.79469499999999"
38084,"34.55807,-118.084746"
38085,"33.974671,-118.278871"
38086,"34.270834,-118.430554"
38087,"34.078821000000005,-117.341169"
38088,"34.209747,-117.11793999999999"
38089,"34.245242,-117.23863100000001"
38090,"34.150037,-117.250497"
38091,"34.03928,-117.39695"
38092,"33.894965,-117.378677"
38093,"33.920535,-117.414188"
38094,"33.993528000000005,-117.357284"
38095,"33.888902,-117.88555900000001"
38096,"33.744492,-117.841398"
38097,"33.505715,-117.651756"
38098,"33.887688,-117.851358"
38099,"33.806028999999995,-117.867066"
38100,"33.781086,-117.992741"
38101,"34.173453,-116.756099"
38102,"33.938412,-117.15738200000001"
38103,"34.559591999999995,-117.96849399999999"
38104,"34.559595,-117.968328"
38105,"33.950948,-118.29518200000001"
38106,"33.916199,-118.228408"
38107,"34.032464000000004,-118.360701"
38108,"34.028537,-118.392274"
38109,"34.158846999999994,-118.331943"
38110,"33.951002,-118.252054"
38111,"34.225547999999996,-118.260401"
38112,"34.421715,-118.56258700000001"
38113,"34.043437,-118.00144399999999"
38114,"33.872901,-118.151265"
38115,"34.172686,-118.554569"
38116,"34.033590000000004,-118.064927"
38117,"34.179388,-118.438736"
38118,"34.178891,-118.43996899999999"
38119,"34.034533,-118.29153600000001"
38120,"34.123917999999996,-118.658309"
38121,"34.473849,-118.55324499999999"
38122,"34.008801,-117.970265"
38123,"34.075247,-117.74986399999999"
38124,"34.098119,-118.20540700000001"
38125,"34.03463,-117.91829399999999"
38126,"33.945646,-118.23901000000001"
38127,"33.991991999999996,-117.92411499999999"
38128,"34.150757,-118.65775"
38129,"33.955765,-118.295907"
38130,"34.108554,-117.920378"
38131,"34.175556,-118.614595"
38132,"34.02791,-118.21905600000001"
38133,"34.049432,-117.883734"
38134,"34.048770000000005,-117.96786100000001"
38135,"34.095046999999994,-117.930198"
38136,"34.053018,-118.002045"
38137,"33.961364,-118.24316699999999"
38138,"33.931944,-118.309096"
38139,"34.065702,-118.643502"
38140,"34.260991,-118.588553"
38141,"34.151765999999995,-118.12128600000001"
38142,"33.922621,-118.278222"
38143,"34.003254999999996,-117.96408899999999"
38144,"34.176701,-117.838646"
38145,"34.063786,-118.706676"
38146,"34.047407,-118.04693400000001"
38147,"34.081821000000005,-117.70963200000001"
38148,"35.447136,-115.665939"
38149,"34.051851,-117.134496"
38150,"34.056012,-117.68356599999998"
38151,"34.096026,-117.670226"
38152,"34.06685,-117.13121799999999"
38153,"34.265948,-117.20185"
38154,"34.077477,-117.476555"
38155,"34.077495,-117.46241200000001"
38156,"34.314904,-116.810503"
38157,"34.087435,-116.928739"
38158,"34.138564,-117.245249"
38159,"34.13293,-117.31380800000001"
38160,"34.13582,-117.23016000000001"
38161,"34.152142,-118.654829"
38162,"34.264340999999995,-119.24215900000002"
38163,"34.323824,-118.46456299999998"
38164,"33.919472,-118.278263"
38165,"34.146905,-117.881254"
38166,"34.239219,-117.23212099999999"
38167,"34.060733,-117.15431299999999"
38168,"34.248290999999995,-117.18259099999999"
38169,"33.887763,-117.503584"
38170,"33.878763,-117.660293"
38171,"34.24823,-117.18256399999999"
38172,"33.533361,-117.17041200000001"
38173,"34.068222999999996,-117.650815"
38174,"33.692144,-117.33743"
38175,"34.347186,-117.44906399999999"
38176,"34.104303,-117.446099"
38177,"34.175509999999996,-117.30711200000002"
38178,"34.246837,-117.20903799999999"
38179,"33.832228,-117.30154499999999"
38180,"34.039279,-117.39498999999999"
38181,"33.792879,-117.395058"
38182,"33.876653999999995,-117.659997"
38183,"33.660109999999996,-117.886371"
38184,"33.680425,-117.86031499999999"
38185,"33.775264,-118.087218"
38186,"33.721451,-117.827312"
38187,"33.741781,-117.836603"
38188,"33.55122,-117.80853"
38189,"33.685808,-117.873791"
38190,"33.818134,-117.909393"
38191,"33.874286,-117.765527"
38192,"33.463768,-117.604657"
38193,"34.369219,-117.60506699999999"
38194,"34.027564,-118.181302"
38195,"34.64953,-118.21851000000001"
38196,"33.891944,-118.341825"
38197,"34.107194,-117.263897"
38198,"34.138736,-118.154081"
38199,"33.956885,-118.251488"
38200,"33.957889,-118.25146200000002"
38201,"33.856742,-118.26980400000001"
38202,"34.598337,-117.93406200000001"
38203,"33.938190000000006,-118.02126100000001"
38204,"34.140957,-118.176572"
38205,"34.183251,-118.149547"
38206,"34.181691,-118.14233700000001"
38207,"34.087562,-118.474681"
38208,"34.025040999999995,-118.156651"
38209,"34.010126,-117.858391"
38210,"33.909791999999996,-118.32658500000001"
38211,"33.972607,-118.22620500000001"
38212,"33.972355,-118.22377900000001"
38213,"34.415471999999994,-118.54811399999998"
38214,"33.928297,-118.286951"
38215,"34.146009,-118.113147"
38216,"33.922575,-118.03052"
38217,"34.10895,-117.980402"
38218,"34.043308,-118.166774"
38219,"33.874359000000005,-118.193265"
38220,"33.970009999999995,-118.17375600000001"
38221,"34.110188,-118.24618899999999"
38222,"33.875948,-118.24244099999999"
38223,"34.173866,-118.306395"
38224,"34.496091,-118.131906"
38225,"33.990429999999996,-117.92445900000001"
38226,"34.200976000000004,-118.58408200000001"
38227,"34.49021,-118.161593"
38228,"34.257598,-118.426484"
38229,"34.212168,-118.35803999999999"
38230,"33.846102,-118.290379"
38231,"33.831593,-118.289336"
38232,"33.94395,-118.315126"
38233,"33.874781,-118.15172700000001"
38234,"33.945958000000005,-118.295915"
38235,"33.782636,-118.207742"
38236,"33.913854,-118.103372"
38237,"34.352411,-117.940999"
38238,"34.709359,-118.170289"
38239,"34.494134,-118.61661000000001"
38240,"34.05941,-118.18521899999999"
38241,"33.835111,-118.299195"
38242,"34.036542,-118.300271"
38243,"34.323606,-118.45717900000001"
38244,"34.137477000000004,-118.228632"
38245,"34.164248,-118.62577900000001"
38246,"34.476143,-118.68076599999999"
38247,"33.921654,-118.376792"
38248,"34.474577000000004,-118.67344299999999"
38249,"34.142767,-118.22785900000001"
38250,"33.923325,-118.05520800000001"
38251,"34.099399,-117.89896200000001"
38252,"34.995444,-118.15985"
38253,"34.044979,-118.282848"
38254,"33.976692,-118.247675"
38255,"34.089009000000004,-117.90786200000001"
38256,"34.034945,-118.1825"
38257,"34.034268,-117.763922"
38258,"34.153064,-118.46161200000002"
38259,"33.978953000000004,-117.898927"
38260,"34.23086,-117.24162700000001"
38261,"33.960747,-117.59313200000001"
38262,"33.89793,-117.47177099999999"
38263,"34.164901,-117.46674499999999"
38264,"34.069609,-117.10605100000001"
38265,"33.989098,-118.161468"
38266,"34.197157000000004,-117.369694"
38267,"34.141272,-117.234954"
38268,"34.256443,-117.16949199999999"
38269,"33.943406,-117.392901"
38270,"34.1057,-117.47003000000001"
38271,"34.10415,-117.62997800000001"
38272,"34.075817,-117.39788899999999"
38273,"33.989335,-118.25398600000001"
38274,"34.373606,-118.51963300000001"
38275,"34.079039,-118.262584"
38276,"33.942067,-117.51987199999999"
38277,"33.919415,-117.433931"
38278,"33.792887,-117.366896"
38279,"33.951505,-117.259576"
38280,"34.21233,-118.41988700000002"
38281,"34.131422,-117.634667"
38282,"34.917314000000005,-116.775857"
38283,"33.858219,-118.228057"
38284,"34.313083,-118.469652"
38285,"34.077181,-117.53109599999999"
38286,"34.032687,-117.13878000000001"
38287,"34.183337,-117.169427"
38288,"34.023144,-118.801023"
38289,"33.963432,-118.080221"
38290,"33.867308,-118.209777"
38291,"34.272086,-118.353002"
38292,"34.016253000000006,-117.920526"
38293,"33.912321,-118.327325"
38294,"34.180895,-118.14773000000001"
38295,"34.099058,-118.08671399999999"
38296,"34.775696,-118.60698400000001"
38297,"34.251546000000005,-118.46411699999999"
38298,"33.968278000000005,-118.071174"
38299,"33.924158,-118.23530500000001"
38300,"33.916416999999996,-118.28981599999999"
38301,"34.01218,-117.92058899999999"
38302,"33.779835999999996,-118.167644"
38303,"34.014576,-117.79555800000001"
38304,"34.020718,-118.180995"
38305,"34.039426,-118.59976"
38306,"33.989186,-118.28031200000001"
38307,"33.912321999999996,-118.327497"
38308,"34.155769,-118.447604"
38309,"34.149589,-118.03168600000001"
38310,"34.659831,-118.360679"
38311,"34.000314,-117.970827"
38312,"33.998325,-118.273948"
38313,"34.697285,-118.163027"
38314,"34.004542,-118.169625"
38315,"34.089052,-118.603714"
38316,"34.641178000000004,-118.749505"
38317,"34.040458,-118.35764099999999"
38318,"34.005049,-118.438345"
38319,"34.077729999999995,-118.289162"
38320,"34.142693,-117.234953"
38321,"34.006107,-117.348805"
38322,"33.718027,-116.193068"
38323,"33.695653,-117.85893100000001"
38324,"33.784493,-117.795837"
38325,"33.675948999999996,-117.62291100000002"
38326,"33.691955,-117.924901"
38327,"33.811646,-117.720848"
38328,"33.811859999999996,-117.967547"
38329,"33.6901,-117.88288899999999"
38330,"33.690099,-117.882232"
38331,"34.173957,-118.306727"
38332,"34.168158,-118.301123"
38333,"34.073421999999994,-117.40951499999998"
38334,"33.883036,-117.54130900000001"
38335,"34.040714,-117.708798"
38336,"34.075494,-117.92636599999999"
38337,"33.811637,-118.211078"
38338,"34.063007,-117.45381100000002"
38339,"34.055859999999996,-117.409484"
38340,"33.856541,-117.978122"
38341,"34.207390000000004,-117.11112"
38342,"34.171858,-117.302652"
38343,"33.551735,-117.632953"
38344,"34.132321999999995,-117.681375"
38345,"34.207759,-117.284939"
38346,"33.952797,-118.25003000000001"
38347,"33.745495,-117.79930700000001"
38348,"33.586658,-117.630348"
38349,"34.066702,-117.26128600000001"
38350,"33.948552,-118.295907"
38351,"34.069544,-117.97965900000001"
38352,"33.933582,-118.088854"
38353,"34.020185,-117.971575"
38354,"34.007242,-118.31821200000002"
38355,"33.926693,-118.01696799999999"
38356,"34.027213,-118.24798700000001"
38357,"34.173333,-118.545253"
38358,"33.942803999999995,-118.175405"
38359,"33.804946,-118.21664799999999"
38360,"33.946802000000005,-118.302479"
38361,"34.279114,-118.382506"
38362,"34.781803000000004,-118.290246"
38363,"33.950082,-118.27811399999999"
38364,"33.831303999999996,-118.086569"
38365,"34.055384000000004,-118.176652"
38366,"33.929893,-118.184918"
38367,"34.077194,-117.81695400000001"
38368,"34.015448,-118.13383600000002"
38369,"34.567122999999995,-117.93131499999998"
38370,"33.956520000000005,-118.255008"
38371,"33.949289,-118.249074"
38372,"34.046061,-118.280078"
38373,"34.146637,-118.229569"
38374,"33.909045,-118.238996"
38375,"33.926868,-118.01455"
38376,"34.018696000000006,-118.15413500000001"
38377,"34.061265,-117.97736200000001"
38378,"33.927951,-118.038854"
38379,"33.913477,-118.225792"
38380,"34.051184,-118.262097"
38381,"34.077428000000005,-117.80936799999999"
38382,"33.892449,-118.292402"
38383,"34.076417,-118.794048"
38384,"33.736883,-118.28353100000001"
38385,"34.037546,-118.30028300000001"
38386,"34.221657,-118.417294"
38387,"33.974596000000005,-118.295868"
38388,"34.115449,-117.90772199999999"
38389,"33.961816999999996,-118.237388"
38390,"33.551871000000006,-117.63221399999999"
38391,"33.74565,-117.66868500000001"
38392,"34.142509000000004,-117.25254"
38393,"34.634778999999995,-117.80936899999999"
38394,"33.853846000000004,-117.28541899999999"
38395,"34.076978999999994,-117.621577"
38396,"33.752918,-117.46881299999998"
38397,"34.124478,-117.25895600000001"
38398,"34.026231,-118.20441799999999"
38399,"34.084626,-117.39714099999999"
38400,"34.265657,-117.004976"
38401,"34.07029,-117.21281299999998"
38402,"34.26615,-117.28743600000001"
38403,"34.285032,-117.21199299999999"
38404,"33.866448999999996,-117.239173"
38405,"34.153331,-117.33983799999999"
38406,"34.014117,-117.341595"
38407,"34.049532,-118.18248100000001"
38408,"33.835364,-117.289832"
38409,"34.262892,-116.823325"
38410,"33.846639,-117.25273600000001"
38411,"34.022731,-118.19417299999999"
38412,"33.956165999999996,-118.24983999999999"
38413,"34.583428999999995,-117.969298"
38414,"34.07546,-118.87576100000001"
38415,"34.004442,-117.97758999999999"
38416,"34.041818,-117.94028600000001"
38417,"34.005745000000005,-117.950271"
38418,"34.272999,-117.33046499999999"
38419,"33.9786,-118.24768600000002"
38420,"33.979841,-118.24769199999999"
38421,"33.958515999999996,-118.24079099999999"
38422,"33.907769,-118.36336000000001"
38423,"34.026556,-118.27702099999999"
38424,"34.153573,-118.79768200000001"
38425,"33.975473,-118.42267199999999"
38426,"33.984244,-118.36593799999999"
38427,"34.015106,-118.146425"
38428,"34.055351,-118.10708400000001"
38429,"33.989124,-118.238972"
38430,"33.985748,-118.357767"
38431,"34.119847,-117.998681"
38432,"33.920631,-118.046419"
38433,"33.92216,-118.234268"
38434,"33.374885,-117.56056399999999"
38435,"34.025165,-117.727073"
38436,"33.970746000000005,-118.224249"
38437,"34.041665,-118.23978799999999"
38438,"34.143634999999996,-118.392925"
38439,"34.076298,-118.293227"
38440,"34.032602000000004,-118.139347"
38441,"34.208024,-118.22821599999999"
38442,"33.833959,-117.83450900000001"
38443,"33.957438,-118.280555"
38444,"34.178226,-118.31043999999999"
38445,"34.070314,-117.208827"
38446,"33.801546,-118.08237"
38447,"35.294506,-116.028925"
38448,"33.888526,-117.340098"
38449,"34.140674,-117.31381200000001"
38450,"33.8606,-117.88001399999999"
38451,"33.786069,-118.076242"
38452,"33.916212,-118.239172"
38453,"34.028242,-118.14391200000001"
38454,"33.998335,-118.405294"
38455,"34.070716,-117.87236999999999"
38456,"34.035151,-118.267917"
38457,"33.985085,-118.284228"
38458,"34.031789,-118.18054"
38459,"33.796128,-118.115346"
38460,"34.121691999999996,-118.27211399999999"
38461,"34.034112,-118.01343"
38462,"34.198217,-118.13446200000001"
38463,"34.664683000000004,-118.210101"
38464,"34.168966999999995,-118.13221599999999"
38465,"34.025184,-117.78516499999999"
38466,"34.2022,-117.8592"
38467,"34.168595,-118.518534"
38468,"34.191905,-118.12042"
38469,"33.887309,-118.199017"
38470,"34.055369,-118.27013899999999"
38471,"34.013396,-117.906828"
38472,"34.039085,-117.98793799999999"
38473,"33.931272,-118.36020400000001"
38474,"33.831607,-118.290676"
38475,"33.751275,-118.250573"
38476,"34.036552,-118.28398999999999"
38477,"34.221595,-118.44593300000001"
38478,"34.0613,-117.79305"
38479,"34.028192,-118.14522"
38480,"34.553308,-117.83253700000002"
38481,"33.856983,-118.299229"
38482,"34.007396,-118.070897"
38483,"34.125289,-118.076509"
38484,"34.034133000000004,-118.183411"
38485,"33.975263,-117.88918600000001"
38486,"34.378621,-117.689434"
38487,"34.392295000000004,-117.724907"
38488,"34.131836,-118.34457900000001"
38489,"34.073153999999995,-118.223367"
38490,"33.963725,-118.247651"
38491,"34.037056,-117.93236100000001"
38492,"34.078333,-118.279105"
38493,"33.950236,-118.23400600000001"
38494,"33.948274,-118.23173600000001"
38495,"33.939042,-118.013925"
38496,"33.969879999999996,-118.061978"
38497,"33.871216,-118.39493799999998"
38498,"34.031917,-118.335078"
38499,"34.42259,-118.540951"
38500,"34.467324,-118.19569299999999"
38501,"33.74859,-117.796295"
38502,"33.750947,-117.983148"
38503,"33.869696999999995,-117.90873400000001"
38504,"34.104279999999996,-117.267839"
38505,"33.834610999999995,-117.549778"
38506,"34.127284,-117.201893"
38507,"34.092303,-117.333638"
38508,"34.373187,-117.676694"
38509,"33.729695,-117.98480900000001"
38510,"33.775828999999995,-117.903668"
38511,"33.877817,-117.46346799999999"
38512,"33.875785,-118.163174"
38513,"34.16138,-118.78329599999999"
38514,"34.016643,-118.139473"
38515,"34.091638,-117.449373"
38516,"34.009609999999995,-118.137818"
38517,"33.996136,-118.168727"
38518,"33.986026,-118.058246"
38519,"34.067642,-118.23976599999999"
38520,"34.033615000000005,-118.122777"
38521,"33.909955,-118.22658899999999"
38522,"33.995441,-117.883126"
38523,"34.086622,-117.651274"
38524,"34.066906,-118.216803"
38525,"34.075656,-117.82643700000001"
38526,"34.037337,-118.181595"
38527,"33.842153,-118.277272"
38528,"34.591718,-118.15279"
38529,"34.028011,-118.14391"
38530,"34.080163,-118.090428"
38531,"34.143646999999994,-117.252444"
38532,"34.136006,-117.300817"
38533,"33.828967,-117.38848700000001"
38534,"34.074740000000006,-117.12166599999999"
38535,"33.840286,-117.52220600000001"
38536,"34.091494,-117.61810200000001"
38537,"33.879758,-117.652174"
38538,"33.816756,-117.42414099999999"
38539,"33.808167,-117.908092"
38540,"33.606406,-117.699376"
38541,"33.491408,-117.66153"
38542,"33.783374,-117.83122"
38543,"33.740048,-117.826057"
38544,"34.210676,-117.108305"
38545,"34.220215,-118.361769"
38546,"34.059405,-118.239723"
38547,"34.113676,-117.98619099999999"
38548,"34.159211,-118.25506999999999"
38549,"34.777715,-118.023508"
38550,"34.161477000000005,-118.150595"
38551,"33.919826,-118.22948999999998"
38552,"33.893898,-118.408998"
38553,"33.885555,-118.117323"
38554,"34.719518,-117.898407"
38555,"33.97298,-118.2602"
38556,"34.253596,-118.60598300000001"
38557,"33.917190999999995,-118.06903999999999"
38558,"33.984215999999996,-118.278287"
38559,"33.887743,-118.072273"
38560,"34.055240000000005,-118.394892"
38561,"33.955014,-118.296454"
38562,"34.063204999999996,-118.182151"
38563,"34.215692,-118.47929599999999"
38564,"34.010871,-118.324102"
38565,"33.810325,-118.073123"
38566,"34.172105,-118.464394"
38567,"34.063437,-117.28810800000001"
38568,"34.048069,-118.26661899999999"
38569,"34.037859000000005,-118.17133899999999"
38570,"34.719462,-117.92524499999999"
38571,"34.041691,-117.280078"
38572,"33.988434000000005,-117.904978"
38573,"34.056785999999995,-118.24479"
38574,"34.147239,-118.160306"
38575,"33.939254,-118.25518999999998"
38576,"34.729088,-118.32443899999998"
38577,"33.827261,-117.526824"
38578,"34.145665,-117.29212700000001"
38579,"34.023571000000004,-117.334174"
38580,"33.842745,-117.278957"
38581,"34.273828,-117.2119"
38582,"34.182127,-117.166956"
38583,"34.03824,-117.715631"
38584,"34.332361999999996,-116.830445"
38585,"34.010833,-117.262627"
38586,"34.146977,-117.34572"
38587,"34.265334,-117.20302"
38588,"33.916764,-117.278777"
38589,"34.211378,-117.077275"
38590,"34.072471,-117.466806"
38591,"34.225338,-117.41145900000001"
38592,"33.773175,-117.48526100000001"
38593,"34.239824,-117.292023"
38594,"34.225118,-117.243845"
38595,"33.772141999999995,-117.168127"
38596,"33.83768,-117.524473"
38597,"33.768322999999995,-117.758733"
38598,"33.845859000000004,-117.821997"
38599,"33.604904,-117.792801"
38600,"33.754876,-117.85179099999999"
38601,"33.592017,-117.594975"
38602,"33.819567,-117.919463"
38603,"33.77489,-117.799727"
38604,"33.863966999999995,-117.97497800000001"
38605,"33.739438,-117.86767900000001"
38606,"33.741063,-117.83426299999999"
38607,"34.136071,-117.477402"
38608,"34.166441999999996,-116.90528799999998"
38609,"33.977831,-116.5771"
38610,"34.673390999999995,-114.624922"
38611,"33.71668,-117.96773799999998"
38612,"34.064826000000004,-118.245756"
38613,"34.005253,-118.153803"
38614,"34.457667,-118.61566100000002"
38615,"34.171858,-117.30186599999999"
38616,"34.16458,-117.30264199999999"
38617,"33.878245,-117.583087"
38618,"34.039406,-117.55003899999998"
38619,"34.239008,-117.218551"
38620,"34.328183,-116.82741299999999"
38621,"34.23237,-117.203723"
38622,"33.862136,-117.30508400000001"
38623,"33.726608,-117.91734"
38624,"34.015716,-117.338921"
38625,"34.017692,-117.34715800000001"
38626,"34.179027000000005,-117.160463"
38627,"34.070478,-117.401133"
38628,"33.813576,-117.783478"
38629,"33.802298,-117.835637"
38630,"34.057502,-117.40078899999999"
38631,"34.151792,-117.38862900000001"
38632,"34.030169,-117.550455"
38633,"34.135855,-117.25738"
38634,"34.125156,-117.68294099999999"
38635,"34.154104,-117.677076"
38636,"34.261117,-116.849797"
38637,"33.795149,-117.80566100000001"
38638,"34.01251,-118.49202"
38639,"34.099237,-117.49610700000001"
38640,"34.142396999999995,-117.48831299999999"
38641,"34.264796000000004,-116.819134"
38642,"34.283494,-116.797817"
38643,"34.060475,-117.313928"
38644,"34.018996,-117.74041100000001"
38645,"34.048212,-117.387674"
38646,"33.829268,-117.463297"
38647,"33.463377,-117.67438600000001"
38648,"33.884327,-117.54790700000001"
38649,"34.006309,-117.401106"
38650,"34.106279,-117.51928600000001"
38651,"33.786814,-117.21535300000001"
38652,"34.077239,-117.493136"
38653,"34.08532,-117.46667"
38654,"34.336939,-117.259165"
38655,"33.65958,-117.74683799999998"
38656,"34.134202,-117.66013400000001"
38657,"34.136520000000004,-117.492575"
38658,"33.774958000000005,-117.487959"
38659,"33.940656,-117.26648999999999"
38660,"34.272577000000005,-117.187276"
38661,"33.937318,-117.593052"
38662,"34.344561,-117.447258"
38663,"33.572188,-117.63843999999999"
38664,"33.772265000000004,-117.852655"
38665,"33.924665000000005,-118.33294099999999"
38666,"33.875281,-118.191364"
38667,"33.797409,-117.826959"
38668,"33.996978999999996,-117.86681499999999"
38669,"33.730363,-117.833621"
38670,"33.660128,-117.59693899999999"
38671,"33.744642999999996,-117.99193100000001"
38672,"33.718051,-117.79268"
38673,"33.439369,-117.621302"
38674,"33.6018,-117.458716"
38675,"33.931822,-117.230351"
38676,"34.157444,-117.667454"
38677,"34.077861,-117.62383600000001"
38678,"34.051487,-117.71769599999999"
38679,"34.06673,-117.544697"
38680,"34.243226,-116.804023"
38681,"33.715221,-116.173304"
38682,"34.102443,-117.49481000000002"
38683,"34.074008,-117.127032"
38684,"34.066864,-117.54180500000001"
38685,"34.071535,-117.544706"
38686,"33.771997999999996,-117.275304"
38687,"34.143335,-117.34313799999998"
38688,"34.163422,-117.18290400000001"
38689,"34.164597,-117.30045700000001"
38690,"34.164597,-117.30034599999999"
